Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method
Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's Street Footwear,45,275,30937.5,0.25,Outlet
Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,50,125,15625,0.25,Outlet
Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Men's Apparel,65,175,28437.5,0.25,Outlet
Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's Apparel,55,275,45375,0.3,Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Street Footwear,55,525,101062.5,0.35,Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,55,225,43312.5,0.35,Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's Street Footwear,45,225,25312.5,0.25,Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,50,150,18750,0.25,Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Apparel,60,150,22500,0.25,Outlet
Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's Apparel,50,300,45000,0.3,Outlet
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Street Footwear,65,570,129675,0.35,Outlet
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60,275,57750,0.35,Outlet
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Women's Street Footwear,55,300,41250,0.25,Outlet
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55,250,34375,0.25,Outlet
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Apparel,65,275,44687.5,0.25,Outlet
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Women's Apparel,70,400,84000,0.3,Outlet
Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Men's Street Footwear,65,650,147875,0.35,Outlet
Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60,400,84000,0.35,Outlet
Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Women's Street Footwear,55,325,44687.5,0.25,Outlet
Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55,300,41250,0.25,Outlet
Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Men's Apparel,65,300,48750,0.25,Outlet
Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Women's Apparel,70,450,94500,0.3,Outlet
Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Men's Street Footwear,65,675,153562.5,0.35,Outlet
Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60,425,89250,0.35,Outlet
Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's Street Footwear,55,350,48125,0.25,Outlet
Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55,300,41250,0.25,Outlet
Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Men's Apparel,65,325,52812.5,0.25,Outlet
Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's Apparel,70,500,105000,0.3,Outlet
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Men's Street Footwear,65,650,147875,0.35,Outlet
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60,425,89250,0.35,Outlet
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Street Footwear,55,350,48125,0.25,Outlet
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55,250,34375,0.25,Outlet
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Men's Apparel,65,225,36562.5,0.25,Outlet
Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Apparel,70,400,84000,0.3,Outlet
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Street Footwear,65,525,119437.5,0.35,Outlet
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60,325,68250,0.35,Outlet
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Street Footwear,55,225,30937.5,0.25,Outlet
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,55,200,27500,0.25,Outlet
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Apparel,65,200,32500,0.25,Outlet
Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Apparel,70,300,63000,0.3,Outlet
Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Street Footwear,70,450,110250,0.35,Outlet
Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65,275,62562.5,0.35,Outlet
Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Street Footwear,65,175,28437.5,0.25,Outlet
Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,65,150,24375,0.25,Outlet
Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Apparel,75,150,28125,0.25,Outlet
Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Apparel,80,275,66000,0.3,Outlet
Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Street Footwear,75,425,111562.5,0.35,Outlet
Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65,300,68250,0.35,Outlet
Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Street Footwear,65,320,52000,0.25,Outlet
Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,65,300,48750,0.25,Outlet
Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Apparel,75,275,51562.5,0.25,Outlet
Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Apparel,80,375,90000,0.3,Outlet
Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Street Footwear,75,600,157500,0.35,Outlet
Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,65,400,91000,0.35,Outlet
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Street Footwear,35,375,32812.5,0.25,Outlet
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,33750,0.2,Outlet
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Street Footwear,45,375,42187.5,0.25,Outlet
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Athletic Footwear,45,225,25312.5,0.25,Outlet
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Apparel,50,175,13125,0.15,Outlet
Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Apparel,45,425,76500,0.4,Outlet
Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Men's Street Footwear,35,475,41562.5,0.25,Outlet
Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Men's Athletic Footwear,45,375,33750,0.2,Outlet
Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Women's Street Footwear,45,375,42187.5,0.25,Outlet
Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,45,225,25312.5,0.25,Outlet
Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Men's Apparel,50,150,11250,0.15,Outlet
Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Women's Apparel,45,350,63000,0.4,Outlet
Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,45,500,56250,0.25,Outlet
Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,55,350,38500,0.2,Outlet
Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,60,375,56250,0.25,Outlet
Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55,275,37812.5,0.25,Outlet
Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Apparel,60,125,11250,0.15,Outlet
Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Apparel,55,325,71500,0.4,Outlet
Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,60,500,75000,0.25,Outlet
Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,65,300,39000,0.2,Outlet
Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,65,350,56875,0.25,Outlet
Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50,250,31250,0.25,Outlet
Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Apparel,55,150,12375,0.15,Outlet
Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Apparel,70,325,91000,0.4,Outlet
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,55,525,72187.5,0.25,Outlet
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,60,375,45000,0.2,Outlet
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,60,375,56250,0.25,Outlet
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55,275,37812.5,0.25,Outlet
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Apparel,60,175,15750,0.15,Outlet
Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Apparel,75,475,142500,0.4,Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,70,725,126875,0.25,Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,75,600,90000,0.2,Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,75,600,112500,0.25,Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,75,475,89062.5,0.25,Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Apparel,85,350,44625,0.15,Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Apparel,100,650,260000,0.4,Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,80,800,160000,0.25,Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,85,650,110500,0.2,Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,85,600,127500,0.25,Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80,500,100000,0.25,Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Apparel,85,550,70125,0.15,Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Apparel,100,550,220000,0.4,Outlet
Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,85,750,159375,0.25,Outlet
Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,75,725,108750,0.2,Outlet
Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,70,600,105000,0.25,Outlet
Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,70,525,91875,0.25,Outlet
Walmart,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Apparel,70,525,55125,0.15,Outlet
Walmart,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Apparel,75,350,105000,0.4,Outlet
Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,65,550,89375,0.25,Outlet
Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,70,550,77000,0.2,Outlet
Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,65,375,60937.5,0.25,Outlet
Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,65,325,52812.5,0.25,Outlet
Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Apparel,75,350,39375,0.15,Outlet
Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Apparel,60,375,90000,0.4,Outlet
Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,55,475,65312.5,0.25,Outlet
Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,65,475,61750,0.2,Outlet
Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,60,300,45000,0.25,Outlet
Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55,275,37812.5,0.25,Outlet
Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Apparel,65,250,24375,0.15,Outlet
Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Apparel,70,300,84000,0.4,Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,55,525,72187.5,0.25,Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,60,600,72000,0.2,Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,55,425,58437.5,0.25,Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,65,400,65000,0.25,Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Apparel,85,375,47812.5,0.15,Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Apparel,90,500,180000,0.4,Outlet
Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,75,700,131250,0.25,Outlet
Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,85,700,119000,0.2,Outlet
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,80,500,100000,0.25,Outlet
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80,500,100000,0.25,Outlet
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Apparel,90,425,57375,0.15,Outlet
Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Apparel,95,525,199500,0.4,Outlet
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,40,425,51000,0.3,Outlet
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,53125,0.25,Outlet
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,50,425,63750,0.3,Outlet
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50,275,41250,0.3,Outlet
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Apparel,55,225,24750,0.2,Outlet
Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Apparel,50,475,106875,0.45,Outlet
Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,40,525,63000,0.3,Outlet
Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,53125,0.25,Outlet
Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,50,425,63750,0.3,Outlet
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,50,275,41250,0.3,Outlet
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's Apparel,55,200,22000,0.2,Outlet
Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Apparel,50,400,90000,0.45,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,50,550,82500,0.3,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60,400,60000,0.25,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,65,425,82875,0.3,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60,325,58500,0.3,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Apparel,65,175,22750,0.2,Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Apparel,60,375,101250,0.45,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,65,550,107250,0.3,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,70,350,61250,0.25,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,70,400,84000,0.3,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,55,300,49500,0.3,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,60,200,24000,0.2,Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Apparel,75,375,126562.5,0.45,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,60,575,103500,0.3,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65,425,69062.5,0.25,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,65,425,82875,0.3,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60,325,58500,0.3,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Apparel,55,225,24750,0.2,Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,70,575,181125,0.45,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,65,825,160875,0.3,Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,70,700,122500,0.25,In-store
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,85,700,178500,0.3,In-store
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,85,575,146625,0.3,In-store
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Apparel,95,450,85500,0.2,In-store
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Apparel,110,750,371250,0.45,In-store
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,90,900,243000,0.3,In-store
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,95,750,178125,0.25,In-store
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,95,700,199500,0.3,In-store
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,90,600,162000,0.3,In-store
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Apparel,95,650,123500,0.2,In-store
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Apparel,110,650,321750,0.45,In-store
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,95,850,242250,0.3,In-store
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,85,825,175312.5,0.25,In-store
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,80,700,168000,0.3,In-store
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,80,475,114000,0.3,In-store
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Apparel,80,475,76000,0.2,In-store
Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Apparel,85,300,114750,0.45,In-store
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,60,500,90000,0.3,In-store
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65,500,81250,0.25,In-store
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,60,300,54000,0.3,In-store
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60,250,45000,0.3,In-store
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Apparel,70,275,38500,0.2,In-store
Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Apparel,55,300,74250,0.45,In-store
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,50,400,60000,0.3,In-store
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65,575,93437.5,0.25,In-store
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,60,400,72000,0.3,In-store
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,55,375,61875,0.3,In-store
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Apparel,65,350,45500,0.2,In-store
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Apparel,70,400,126000,0.45,In-store
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,55,625,103125,0.3,In-store
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60,700,105000,0.25,In-store
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,55,525,86625,0.3,In-store
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,65,500,97500,0.3,In-store
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Apparel,85,475,80750,0.2,In-store
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Apparel,90,600,243000,0.45,In-store
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,75,800,180000,0.3,In-store
Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,85,800,170000,0.25,In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,80,600,144000,0.3,In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,80,600,144000,0.3,In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Apparel,90,525,94500,0.2,In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Apparel,95,625,267187.5,0.45,In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Street Footwear,45,850,172125,0.45,In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,45,650,102375,0.35,In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Street Footwear,35,650,56875,0.25,In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,40,500,60000,0.3,In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Apparel,55,550,105875,0.35,In-store
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Apparel,45,650,146250,0.5,In-store
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Street Footwear,45,900,182250,0.45,In-store
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,45,550,86625,0.35,In-store
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,35,600,52500,0.25,In-store
West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,40,475,57000,0.3,In-store
West Gear,1185732,2/10/2021,Northeast,New York,Albany,Men's Apparel,55,550,105875,0.35,In-store
West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Apparel,45,650,146250,0.5,In-store
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Street Footwear,45,870,176175,0.45,In-store
